Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase,CLTV,Total Service,CLTV per Purchase,Cluster,Predicted Tenure Months to Churn,Tenure Months,Index
Jakarta,High End,No,Yes,No,No,Yes,No,Credit,116090.0,6344000.0,2,54.64725643896976,1,28,45,1616
Bandung,Mid End,Yes,No,Yes,No,No,Yes,Credit,81510.0,3450200.0000000005,3,42.32854864433812,0,31,45,1617
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26520.0,7017400.000000001,0,264.6078431372549,2,10,45,1618
Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,113425.0,6849700.0,2,60.38968481375358,1,15,45,1619
Bandung,High End,No,Yes,No,No,Yes,Yes,Credit,131105.0,6367400.000000001,3,48.56717897868122,3,45,45,1620
Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,123825.0,4134000.0,3,33.38582677165354,0,27,46,1621
Jakarta,High End,Yes,No,No,No,No,Yes,Pulsa,110500.0,2726100.0,2,24.67058823529412,0,18,46,1622
Bandung,High End,Yes,Yes,No,No,No,Yes,Pulsa,121810.0,4391400.000000001,3,36.051227321238,0,22,46,1623
Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Pulsa,130910.0,7425600.0,4,56.72293942403178,3,48,46,1624
Jakarta,Mid End,No,No,Yes,Yes,No,No,Credit,70655.0,3630900.0,2,51.38914443422263,0,21,46,1625
Jakarta,Mid End,No,Yes,No,No,No,No,Debit,39390.0,2915900.0,1,74.02640264026402,4,16,46,1626
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131300.0,3166800.0,3,24.11881188118812,0,22,46,1627
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,143000.0,3123900.0,5,21.845454545454544,0,37,46,1628
Jakarta,High End,No,No,No,No,Yes,Yes,Debit,124865.0,3525600.0,2,28.235294117647058,0,22,46,1629
Bandung,High End,Yes,Yes,No,Yes,Yes,Yes,Debit,136760.00000000003,4318600.0,5,31.57794676806083,0,38,46,1630
Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,77870.0,5214300.0,5,66.96160267111853,3,43,46,1631
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,104520.00000000001,6338800.0,1,60.64676616915422,1,13,46,1632
Jakarta,High End,No,No,No,No,No,No,Debit,91715.0,5794100.0,0,63.17505315379164,1,14,47,1633
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,129155.0,7525700.0,3,58.26874685455461,3,34,47,1634
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130065.0,6715800.0,3,51.634182908545725,3,29,47,1635
Jakarta,High End,No,Yes,Yes,No,No,No,Debit,108354.99999999999,3270800.0,2,30.185962807438518,0,25,47,1636
Bandung,High End,No,No,Yes,No,No,Yes,Pulsa,110890.0,4720300.0,2,42.56740914419695,0,13,47,1637
Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Pulsa,128375.0,6008600.0,4,46.80506329113924,3,43,47,1638
Jakarta,High End,Yes,No,No,No,No,Yes,Digital Wallet,111150.0,4738500.0,2,42.63157894736842,0,15,47,1639
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Debit,139555.0,4706000.0,4,33.721471821145784,0,39,47,1640
Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,144105.0,4347200.0,5,30.166892196662157,0,45,47,1641
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,142415.0,7621900.000000001,5,53.518941122775,3,48,47,1642
Bandung,High End,No,Yes,Yes,No,No,No,Debit,110760.0,6059300.0,2,54.70657276995305,1,28,47,1643
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,138320.00000000003,6245200.0,4,45.15037593984962,3,47,47,1644
Bandung,High End,Yes,No,No,No,No,No,Pulsa,104455.0,7689500.0,1,73.61543248288737,1,17,47,1645
Jakarta,High End,No,Yes,No,Yes,Yes,No,Pulsa,123565.0,6778200.0,3,54.85533929510784,3,34,47,1646
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,139620.0,6442800.0,4,46.14525139664804,3,55,48,1647
Jakarta,Mid End,Yes,No,Yes,No,No,Yes,Debit,58890.0,6403800.0,3,108.74172185430463,1,32,48,1648
Jakarta,High End,No,Yes,Yes,Yes,Yes,No,Digital Wallet,124150.0,3196700.0000000005,4,25.748691099476442,0,26,48,1649
Bandung,Mid End,No,Yes,Yes,No,No,No,Digital Wallet,45110.00000000001,7793500.0,2,172.7665706051873,2,21,48,1650
Jakarta,High End,No,No,No,No,No,Yes,Digital Wallet,106665.0,4374500.0,1,41.01157830591103,0,7,48,1651
Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,152685.0,7689500.0,6,50.36185610898254,3,49,48,1652
Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Credit,78455.0,3485300.0,3,44.42419221209611,0,31,48,1653
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Credit,137930.0,7667400.000000001,4,55.58906691800189,3,49,48,1654
Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Credit,134225.0,6156800.0,4,45.869249394673126,3,53,48,1655
Bandung,High End,No,No,No,Yes,Yes,Yes,Debit,130780.0,7260500.0,3,55.5168986083499,3,33,49,1656
Jakarta,High End,No,Yes,No,No,Yes,Yes,Digital Wallet,130585.00000000001,5505500.0,3,42.1602787456446,3,30,49,1657
Jakarta,High End,No,No,No,No,No,No,Credit,97760.0,6867900.000000001,0,70.2526595744681,1,15,49,1658
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,140335.0,7520500.0,5,53.58962482630847,3,55,49,1659
Bandung,High End,No,Yes,No,No,Yes,Yes,Debit,128765.00000000001,6704100.0,3,52.064613831398276,3,42,49,1660
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,129740.00000000001,7914400.000000001,3,61.00200400801603,3,46,49,1661
Bandung,High End,No,No,No,No,Yes,No,Pulsa,109850.00000000001,6030700.0,1,54.899408284023664,1,13,49,1662
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,124280.0,7451600.0,2,59.9581589958159,1,19,49,1663
Jakarta,Mid End,No,Yes,No,No,Yes,Yes,Debit,67340.0,6987500.0,3,103.76447876447877,1,35,49,1664
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,125060.0,7675200.0,2,61.37214137214137,1,18,49,1665
Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,109655.0,8387600.0,5,76.49081209247184,3,58,49,1666
Jakarta,High End,No,Yes,No,No,No,Yes,Credit,117065.0,6576700.0,2,56.17990005552471,1,27,49,1667
Jakarta,High End,No,No,Yes,No,No,Yes,Credit,118104.99999999999,7346300.0,2,62.20143093010458,1,23,49,1668
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,134810.0,6942000.0,4,51.494696239151395,3,52,49,1669
Jakarta,Mid End,Yes,Yes,No,No,No,No,Credit,77675.0,7807800.0,2,100.51882845188284,1,47,49,1670
Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,141115.0,5556200.0,5,39.37356057116536,3,53,50,1671
Jakarta,High End,No,No,No,No,No,No,Pulsa,92365.0,7469800.0,0,80.87262491203379,1,10,50,1672
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,124410.00000000001,5573100.0,2,44.7962382445141,1,17,50,1673
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Credit,137735.0,7196800.0,4,52.251061821613966,3,51,50,1674
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Debit,135005.0,7555600.0,4,55.9653346172364,3,49,50,1675
Jakarta,High End,No,No,No,No,Yes,No,Debit,109720.00000000001,6675500.0,1,60.84123222748814,1,19,50,1676
Bandung,High End,No,Yes,Yes,No,Yes,No,Pulsa,123565.0,7621900.000000001,3,61.683324566017895,3,31,50,1677
Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Pulsa,134810.0,7666100.0,4,56.86595949855352,3,45,50,1678
Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,142545.00000000003,7611500.0,5,53.39717282261741,3,47,50,1679
Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,114465.0,7556900.000000001,2,66.01930721181148,1,19,50,1680
Jakarta,High End,Yes,No,No,No,No,No,Pulsa,100750.0,7472400.000000001,1,74.16774193548387,1,18,51,1681
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123045.00000000001,6171100.0,2,50.153195985208654,1,18,51,1682
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,127140.0,8065200.000000001,3,63.4355828220859,3,48,51,1683
Jakarta,High End,Yes,Yes,No,No,Yes,No,Pulsa,123240.0,6596200.0,3,53.52320675105485,3,35,51,1684
Bandung,High End,No,Yes,Yes,No,No,No,Pulsa,109460.00000000001,8118500.0,2,74.16864608076008,1,53,51,1685
Jakarta,High End,No,No,Yes,No,No,No,Credit,104000.0,6199700.0,1,59.6125,1,17,51,1686
Jakarta,High End,Yes,No,Yes,No,Yes,No,Debit,121940.0,6224400.000000001,3,51.04477611940299,3,34,51,1687
Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,77090.0,7322900.000000001,5,94.99156829679596,3,46,51,1688
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136565.0,6290700.0,4,46.06377915278439,3,45,52,1689
Jakarta,Mid End,No,Yes,No,No,Yes,Yes,Pulsa,63895.0,7276100.0,3,113.87589013224822,1,30,52,1690
Bandung,High End,No,Yes,No,No,No,Yes,Pulsa,110955.0,8322600.0,2,75.00878734622144,1,51,52,1691
Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,136500.0,6019000.0,5,44.095238095238095,3,54,52,1692
Bandung,High End,No,No,Yes,Yes,No,Yes,Debit,125125.0,6176300.0,3,49.36103896103896,3,35,52,1693
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Pulsa,135460.0,7342400.000000001,4,54.20345489443379,3,38,52,1694
Jakarta,High End,Yes,No,No,No,Yes,No,Pulsa,109330.0,8080800.0,2,73.91200951248514,1,48,52,1695
Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,144625.0,6319300.0,5,43.69438202247191,3,61,52,1696
Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,127920.00000000001,8425300.000000002,3,65.86382113821139,3,59,53,1697
Bandung,High End,Yes,No,Yes,No,Yes,Yes,Credit,139035.0,7215000.0,4,51.89340813464236,3,54,53,1698
Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Pulsa,70785.00000000001,8164000.0,4,115.3351698806244,3,64,53,1699
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,27040.000000000004,5415800.0,0,200.28846153846152,2,13,53,1700
Jakarta,Mid End,Yes,No,No,Yes,No,No,Pulsa,78065.0,6852300.0,2,87.77685262281432,1,17,53,1701
Jakarta,High End,No,No,No,No,Yes,No,Debit,111085.00000000001,6178900.000000001,1,55.62317144528964,1,20,53,1702
Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,137930.0,5812300.0,5,42.13949104618285,3,56,53,1703
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,132470.0,7649200.0,3,57.74288518155054,3,36,53,1704
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25675.0,8144500.0,0,317.2151898734177,2,45,53,1705
Bandung,High End,No,No,Yes,No,Yes,Yes,Debit,123304.99999999999,5626400.000000001,3,45.629942013705865,3,28,53,1706
Jakarta,High End,Yes,No,Yes,No,No,Yes,Pulsa,122070.00000000001,7205900.000000001,3,59.03088391906283,3,29,53,1707
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135005.0,7618000.0,4,56.427539720751085,3,43,53,1708
Jakarta,High End,No,Yes,No,No,Yes,Yes,Debit,122525.0,7038200.0,3,57.44297082228117,3,39,53,1709
Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,78585.00000000001,7345000.0,5,93.46567411083538,3,42,53,1710
Bandung,High End,Yes,Yes,No,No,Yes,Yes,Debit,138515.00000000003,6360900.000000001,4,45.922102299389955,3,53,54,1711
Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,130130.0,7491900.000000001,3,57.57242757242758,3,29,54,1712
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135590.0,5224700.0,4,38.53307766059444,3,42,54,1713
Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,144430.0,7185100.0,5,49.74797479747975,3,49,54,1714
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,103350.00000000001,7389200.0,1,71.49685534591194,1,16,54,1715
Jakarta,Mid End,No,Yes,No,No,No,No,Credit,71500.0,6866600.0,1,96.03636363636363,1,19,54,1716
Jakarta,Mid End,Yes,Yes,No,Yes,Yes,Yes,Debit,107185.0,5393700.0,5,50.321406913280775,3,46,54,1717
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Debit,135135.00000000003,7952100.0,4,58.845598845598836,3,58,54,1718
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,143454.99999999997,8045700.000000001,5,56.085183507023125,3,60,54,1719
Jakarta,Mid End,No,No,No,No,Yes,Yes,Credit,91195.00000000001,5974800.0,2,65.5167498218104,1,21,54,1720
Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,131950.00000000003,8326500.0,3,63.10344827586206,3,59,54,1721
Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,137020.0,5727800.0,5,41.802656546489565,3,55,54,1722
Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,142675.0,8156200.000000001,6,57.166287015945336,3,67,54,1723
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,125840.0,5315700.0,2,42.24173553719008,0,23,55,1724
Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Debit,74815.0,7101900.000000001,3,94.92615117289314,1,33,55,1725
Jakarta,High End,No,No,Yes,No,No,No,Pulsa,101075.0,5717400.000000001,1,56.56591639871384,1,11,55,1726
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130000.0,7382700.0,3,56.79,3,29,55,1727
Bandung,High End,Yes,No,No,No,Yes,Yes,Pulsa,128440.0,7205900.000000001,3,56.103238866396765,3,25,55,1728
Jakarta,High End,Yes,Yes,No,No,Yes,No,Pulsa,125775.0,6700200.0,3,53.27131782945737,3,39,55,1729
Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Debit,70914.99999999999,7853300.0,4,110.74243813015585,3,53,55,1730
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,135395.0,5679700.0,4,41.949111857897265,3,37,55,1731
Jakarta,High End,No,Yes,Yes,No,No,No,Pulsa,111085.00000000001,7152600.0,2,64.38853130485663,1,22,55,1732
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,145535.0,5278000.0,5,36.266190263510495,3,47,56,1733
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,32369.999999999996,6925100.0,0,213.93574297188758,2,18,56,1734
Bandung,High End,No,Yes,No,No,Yes,Yes,Pulsa,127725.00000000001,6351800.0,3,49.730279898218825,3,35,56,1735
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Debit,135915.0,8148400.000000001,4,59.95217599234817,3,59,56,1736
Bandung,High End,No,Yes,No,Yes,No,Yes,Pulsa,122785.00000000001,6279000.0,3,51.138168343038636,3,31,56,1737
Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,130845.0,6243900.000000001,3,47.71982116244412,3,35,56,1738
Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,130390.00000000001,6721000.0,3,51.54536390827517,3,45,56,1739
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32695.0,8429200.0,0,257.8131212723658,2,49,56,1740
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,96005.0,6858800.0,1,71.44211238997968,1,15,56,1741
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,136175.0,7286500.0,4,53.50835322195704,3,53,56,1742
Bandung,Mid End,No,No,No,No,Yes,Yes,Pulsa,58305.00000000001,6723600.0,2,115.31772575250835,1,16,57,1743
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130780.0,6821100.0,3,52.157057654075544,3,27,57,1744
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,135850.0,5812300.0,4,42.78468899521531,3,53,57,1745
Jakarta,High End,No,Yes,Yes,No,No,Yes,Debit,123825.0,8136700.000000001,3,65.71128608923885,3,58,57,1746
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,123825.0,7525700.0,3,60.77690288713911,3,19,57,1747
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,146835.0,6159400.000000001,5,41.9477644975653,3,62,57,1748
Jakarta,Mid End,No,Yes,No,No,Yes,No,Pulsa,51089.99999999999,6392100.0,2,125.11450381679391,1,21,57,1749
Jakarta,Mid End,Yes,No,No,No,Yes,Yes,Debit,91130.0,6069700.0,3,66.60485021398003,1,31,57,1750
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,141505.0,6160700.0,5,43.536977491961416,3,53,58,1751
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Credit,132730.0,5739500.0,4,43.24191968658178,3,43,58,1752
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,142285.0,8351200.000000001,5,58.693467336683426,3,66,58,1753
Bandung,High End,Yes,Yes,No,No,No,Yes,Debit,121420.00000000001,7785700.0,3,64.1220556745182,3,44,58,1754
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,138385.00000000003,7672600.0,5,55.44387036167213,3,49,58,1755
Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Credit,78390.0,5233800.0,3,66.76616915422886,0,35,58,1756
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,134225.0,7936500.0,4,59.12832929782083,3,63,58,1757
Bandung,Mid End,No,Yes,Yes,No,No,Yes,Pulsa,58890.0,7077200.0,3,120.17660044150111,1,29,58,1758
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,128310.0,6060600.0,3,47.234042553191486,3,27,58,1759
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,136045.00000000003,7034300.0,4,51.705685618729085,3,38,58,1760
Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,137150.0,6587100.0,5,48.02843601895734,3,57,58,1761
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25155.0,6609200.0,0,262.7390180878553,2,15,59,1762
Jakarta,High End,No,No,No,No,Yes,Yes,Debit,122005.0,7007000.0,2,57.43207245604688,1,22,59,1763
Jakarta,Mid End,No,Yes,No,No,No,Yes,Debit,53364.99999999999,5621200.0,2,105.33495736906214,1,23,59,1764
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,131430.0,5408000.0,3,41.147378832838776,3,36,59,1765
Jakarta,High End,Yes,Yes,Yes,Yes,Yes,No,Pulsa,138775.0,5860400.000000001,5,42.22950819672132,3,56,59,1766
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111215.0,8195200.000000001,1,73.68790181180597,1,45,59,1767
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,143195.00000000003,5981300.0,5,41.77031320926009,3,56,59,1768
Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,129350.0,7927400.000000001,3,61.286432160804026,3,49,59,1769
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,122720.00000000001,6487000.0,3,52.86016949152542,3,32,60,1770
Bandung,Mid End,No,Yes,No,No,Yes,Yes,Pulsa,66039.99999999999,6423300.0,3,97.26377952755908,1,30,60,1771
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,137800.0,7159100.0,4,51.95283018867924,3,46,60,1772
Bandung,High End,No,Yes,Yes,No,Yes,No,Pulsa,124475.00000000001,5367700.0,3,43.12271540469973,0,33,60,1773
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137670.00000000003,5336500.0,4,38.76298394711991,3,41,60,1774
Jakarta,High End,No,Yes,Yes,No,Yes,No,Pulsa,118235.00000000001,5344300.0,3,45.20065970313358,0,30,60,1775
Jakarta,High End,No,Yes,No,Yes,Yes,No,Pulsa,122330.0,8183500.0,3,66.89691817215729,3,56,61,1776
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25220.0,5487300.0,0,217.57731958762886,2,12,61,1777
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,128895.00000000001,7295600.0,3,56.60110943015632,3,37,61,1778
Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,137800.0,5634200.0,4,40.886792452830186,3,47,61,1779
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137215.0,6514300.0,4,47.47513027001421,3,45,61,1780
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,138579.99999999997,5437900.000000001,4,39.240150093808644,3,45,61,1781
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,135720.0,5735600.0,4,42.26053639846743,3,55,61,1782
Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,145079.99999999997,5843500.0,5,40.277777777777786,3,59,61,1783
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,125775.0,6520800.0,3,51.84496124031008,3,29,62,1784
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,130195.00000000001,5356000.0,4,41.13829256115826,3,41,62,1785
Bandung,High End,Yes,Yes,No,Yes,No,Yes,Pulsa,132600.0,6617000.0,4,49.90196078431372,3,46,62,1786
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130195.00000000001,7280000.0,3,55.91612581128307,3,29,62,1787
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134875.0,6567600.0,4,48.69397590361446,3,47,62,1788
Bandung,High End,Yes,Yes,Yes,No,Yes,No,Pulsa,130715.0,7036900.000000001,4,53.83391347588265,3,45,63,1789
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,139750.0,7987200.000000001,4,57.15348837209303,3,59,63,1790
Jakarta,High End,No,Yes,No,No,Yes,Yes,Debit,129870.0,6208800.0,3,47.807807807807805,3,45,63,1791
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134420.00000000003,5657600.0,4,42.088974854932296,3,48,63,1792
Bandung,Mid End,Yes,No,Yes,Yes,No,Yes,Pulsa,62205.00000000001,8251100.0,4,132.64367816091954,1,58,64,1793
Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,130065.0,7087600.0,3,54.492753623188406,3,37,64,1794
Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Credit,137345.0,6331000.0,4,46.095598674869855,3,56,64,1795
Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Credit,91260.0,7904000.0,4,86.6096866096866,3,63,64,1796
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,138125.0,7754500.0,4,56.141176470588235,3,44,65,1797
Jakarta,Mid End,Yes,No,No,Yes,Yes,Yes,Debit,97240.0,6769100.0,4,69.61229946524064,3,39,65,1798
Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Debit,141245.0,7956000.0,5,56.327657616198806,3,63,65,1799
Bandung,High End,No,Yes,No,No,Yes,No,Debit,119405.0,7189000.0,2,60.20685900925422,1,27,65,1800
Bandung,Mid End,Yes,Yes,Yes,No,No,Yes,Credit,94185.0,5739500.0,4,60.93857832988268,3,52,65,1801
Jakarta,High End,Yes,Yes,Yes,No,No,No,Pulsa,116675.0,7943000.0,3,68.07799442896936,3,58,65,1802
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,141895.0,7801300.0,5,54.979386165826845,3,59,65,1803
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Debit,136825.00000000003,5454800.0,4,39.86698337292161,3,46,65,1804
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137150.0,7436000.0,4,54.21800947867298,3,45,65,1805
Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Debit,104715.0,5720000.0,4,54.62445685909373,3,48,66,1806
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,129350.0,5201300.0,4,40.21105527638191,3,36,66,1807
Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Credit,103220.00000000001,7683000.0,5,74.43324937027707,3,54,66,1808
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,144105.0,5565300.0,5,38.61975642760487,3,54,66,1809
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,136500.0,7439900.000000001,4,54.504761904761914,3,53,66,1810
Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,144170.00000000003,5705700.0,5,39.57619477006311,3,60,66,1811
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,133185.0,6094400.000000001,4,45.75890678379698,3,53,66,1812
Bandung,High End,No,No,No,Yes,Yes,Yes,Credit,130065.0,5865600.0,3,45.09745127436282,3,38,66,1813
Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Pulsa,135265.00000000003,7155200.0,4,52.89764536280633,3,47,66,1814
Bandung,High End,No,Yes,No,No,No,No,Credit,104585.00000000001,6514300.0,1,62.287134866376626,1,23,66,1815
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Credit,137865.0,7282600.0,4,52.824139556812824,3,55,66,1816
Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,129350.0,5822700.0,3,45.015075376884425,3,35,66,1817
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Credit,137735.0,7952100.0,4,57.73478055686645,3,61,66,1818
Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,151060.0,5843500.0,6,38.68330464716007,3,66,67,1819
Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,141375.0,7170800.0,5,50.72183908045977,3,60,67,1820
Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Credit,133835.0,7306000.0,4,54.58960660514813,3,58,67,1821
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135329.99999999997,6314100.0,4,46.657060518731996,3,48,67,1822
Jakarta,High End,Yes,Yes,No,No,No,Yes,Credit,117780.0,5712200.0,3,48.498896247240616,3,41,67,1823
Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,153855.0,8131500.0,6,52.851711026615966,3,67,67,1824
Bandung,High End,Yes,No,No,Yes,No,Yes,Credit,122655.0,5652400.000000001,3,46.08373078961315,3,34,67,1825
Bandung,High End,No,Yes,Yes,No,No,No,Pulsa,113620.0,5747300.0,2,50.58352402745995,1,22,67,1826
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,144690.0,5389800.0,5,37.25067385444744,3,52,67,1827
Jakarta,Mid End,Yes,No,Yes,No,Yes,Yes,Pulsa,103610.00000000001,8175700.000000001,4,78.90840652446674,3,58,67,1828
Jakarta,High End,Yes,Yes,No,No,No,Yes,Credit,125515.0,7744100.0,3,61.698601760745724,3,44,68,1829
Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,147095.0,5993000.0,6,40.74237737516571,3,56,68,1830
